,alpha_daily,beta,r_squared,alpha_t_stat,beta_t_stat,residual_vol_daily
2022-03-25,-0.002239324190171758,-0.15518278453907208,0.030905193007734755,-1.5251272959186286,-1.394753675055646,0.011552162562679023
2022-03-28,-0.0021599664878024435,-0.1560641013023643,0.03047626384014246,-1.4622735760669126,-1.384734641076746,0.011617570639797162
2022-03-29,-0.001939359410808225,-0.14259932487340599,0.025576157137054856,-1.3038616164701535,-1.2653440063044916,0.011705344912502464
2022-03-30,-0.0016605712354686624,-0.1457475935787526,0.026770716612259382,-1.116360995656153,-1.2953506039665739,0.011702564393218838
2022-03-31,-0.0017847900536579488,-0.14639163777537884,0.027801062600679494,-1.2055230137730568,-1.3207421689238807,0.011639989826626927
2022-04-01,-0.001741561226787865,-0.14397140041904194,0.026858127022635903,-1.1749823965817738,-1.2975219073180997,0.01165694966838348
2022-04-04,-0.0014230609407868643,-0.13382279487981497,0.02497596904848176,-0.9933385287648479,-1.2500242303866633,0.011268574282189784
2022-04-05,-0.00172347667700863,-0.10993461185186269,0.01619065787194829,-1.1656031809842722,-1.0019399518870906,0.011622239316069103
2022-04-06,-0.0017518483663002912,-0.11334382439033085,0.016770543999996557,-1.1838840437079168,-1.020025554711151,0.011637357477824841
2022-04-07,-0.0019030304178754478,-0.11578027662311391,0.01751904509643354,-1.2858575593156483,-1.042936969919071,0.011642710883288221
2022-04-08,-0.001958489354357492,-0.11575990489163593,0.017395898306004298,-1.3193205362568539,-1.039199816198595,0.011678781617612016
2022-04-11,-0.002260589575643023,-0.09295790235219165,0.011267337394532562,-1.5020753007487777,-0.8337505367339073,0.01183001225429631
2022-04-12,-0.002415592381971394,-0.10175233637162581,0.013513692410591527,-1.6125734663558702,-0.91412671556324,0.011763446240319749
2022-04-13,-0.0023031648507104876,-0.09540517503357678,0.012004093296644647,-1.5360101496540572,-0.8608986482851255,0.011783333701995975
2022-04-14,-0.0027359327743944452,-0.06497904050222393,0.005439617708031919,-1.800159297200191,-0.577608438346506,0.011944558050535166
2022-04-18,-0.002574113682869283,-0.06390885949594868,0.005352679759871415,-1.7081574475812629,-0.5729490315110887,0.011843374961675965
2022-04-19,-0.0024418026131842454,-0.08874098036246594,0.010435713959270454,-1.6373423584234292,-0.8020547115493653,0.011738905907825134
2022-04-20,-0.002217958511012773,-0.08234267897037788,0.008492351082120653,-1.4512867148768265,-0.7228211523129309,0.012031642525181682
2022-04-21,-0.002435716498573849,-0.06693634770539345,0.005690316283478158,-1.5955229778088582,-0.5908432605790394,0.012017876380465945
2022-04-22,-0.002722721617446214,-0.032493657641587,0.001414326331953597,-1.7990819553254886,-0.2939321325175119,0.011912153834307361
2022-04-25,-0.002430421911429533,-0.023816271683408993,0.0007501246578081044,-1.594099556564395,-0.21399054605280046,0.012001085167866262
2022-04-26,-0.0022654950856339276,-0.05018799768986858,0.0034623094856548464,-1.4745701382126084,-0.46036361934406533,0.012087083197449291
2022-04-27,-0.00227484587680792,-0.05454619227866227,0.004085263778793147,-1.4802145295669458,-0.5002232689181505,0.012093239571173447
2022-04-28,-0.002517000577420138,-0.036959749880773836,0.0020638101067059766,-1.6756378152935334,-0.3551799147962326,0.011826105876273198
2022-04-29,-0.0027420808636941176,-0.013224146799031312,0.00027501838721888383,-1.8098715796109373,-0.12954048259706855,0.011903445039104876
2022-05-02,-0.0029429218172739614,-0.017815654644500044,0.000476711336512059,-1.9184906674458253,-0.17056746645943513,0.012040260805529628
2022-05-03,-0.002778730436251581,-0.013488139602996545,0.0002698965114552587,-1.801761085117666,-0.12832821938341626,0.012102702199495436
2022-05-04,-0.0027284064858337084,0.0008518609504309521,1.1426038872830446e-06,-1.7688522924776253,0.008348587709539392,0.01212466456615487
2022-05-05,-0.0029882655553444804,0.049823978696974566,0.003852370446029374,-1.8811400799151234,0.4856988618826514,0.012478268549864911
2022-05-06,-0.0029696240839818203,0.05816570856656082,0.005246732579444746,-1.8692407359626628,0.5672202082123403,0.01246943041873297
2022-05-09,-0.0028562608730233084,0.032615809790977876,0.0017296259328194452,-1.7789369927343506,0.32509996315390927,0.012572064237730964
2022-05-10,-0.002593232260652624,0.03823261191863902,0.002334530665422885,-1.6043325688867776,0.37780894717501956,0.01264823073815793
2022-05-11,-0.0023516565724998524,0.014638334963179206,0.00032549673623483155,-1.4157641743503637,0.1409317772906283,0.012947829359450281
2022-05-12,-0.0021598732255845784,0.0010103149451229296,1.5536474109456577e-06,-1.3145951086692444,0.009735124001553764,0.012833994570575097
2022-05-13,-0.002630961670200862,0.0006925432140782589,7.558915408045763e-07,-1.6201036433305585,0.0067903916554512885,0.012743619506446886
2022-05-16,-0.0024518299841081305,-0.0008041270461120777,1.0291219744162916e-06,-1.5169318880544944,-0.007923162565994898,0.012682883897344814
2022-05-17,-0.0024676117381767825,-0.004253623521786173,2.9072916917671776e-05,-1.5262665797358366,-0.04211293735638769,0.012691315675334902
2022-05-18,-0.0023262993580447024,-0.05742186529263142,0.0055201165204883385,-1.4038243620316506,-0.5818901942955659,0.012964042990627174
2022-05-19,-0.0023782370905903703,-0.048760319457786624,0.003924670626217708,-1.441029259338705,-0.4902531955051626,0.01292955409671799
2022-05-20,-0.002351843776444008,-0.04355576067900407,0.0031214225687241637,-1.4238681333834022,-0.43703887435496236,0.012948297066298884
2022-05-23,-0.002647390292584325,-0.05611443550919509,0.005189842841207937,-1.5950502757546137,-0.5641205432484327,0.013040543190182044
2022-05-24,-0.0021249093491449143,-0.07653475843733118,0.009214933740812725,-1.262581995998771,-0.7532190577868528,0.013230333281109037
2022-05-25,-0.0020799567657271397,-0.07634218698726548,0.009059696778468518,-1.233721774116534,-0.7467891552546263,0.013248617946055847
2022-05-26,-0.0021734305804360842,-0.08359640944387661,0.01080636631166576,-1.2902207997313966,-0.8163268922939892,0.013236000021119791
2022-05-27,-0.002439241320882633,-0.0714327712166132,0.008629619505778341,-1.4868879172006124,-0.7286899361754866,0.012907153684428536
2022-05-31,-0.0029402326846071137,-0.054826644084409175,0.004961955456609268,-1.7775478231038502,-0.5515330030032184,0.013017817358492449
2022-06-01,-0.002409595211328617,-0.02136934619271817,0.0008172281916583035,-1.5256402243415201,-0.22336448372302892,0.01241713903761736
2022-06-02,-0.0025515111247101825,-0.014444898029205719,0.00038762394782543286,-1.6296374601930788,-0.1537993165240946,0.012321281802193274
2022-06-03,-0.0028564508963262224,-0.006238415083425373,7.632868403806281e-05,-1.8634773569331795,-0.06823785711451401,0.012059813531619615
2022-06-06,-0.0030261241645747235,-0.017792040615125498,0.00057752568869196,-1.952489374178608,-0.18774830081342592,0.012201912584470483
2022-06-07,-0.002690903879028832,-0.01326537883922008,0.0003170552748408273,-1.7234037941566007,-0.1390917167805616,0.012292170814835841
2022-06-08,-0.002677284128820434,0.00208915217831863,7.5894889270955446e-06,-1.7150194637715386,0.021516559627521185,0.012285891312940507
2022-06-09,-0.002403810880590044,-0.008847327966443433,0.00014208528857317937,-1.5476733044044715,-0.09310442663991732,0.012215614585614707
2022-06-10,-0.0025473920651474377,0.0014457442193451997,3.949620315357727e-06,-1.6405117722186844,0.015521848820395657,0.012203270532499361
2022-06-13,-0.002600648637094062,0.05095883772916728,0.005058184840962765,-1.6409290349886987,0.5568823116287451,0.01243167668889451
2022-06-14,-0.002751118758292668,0.05192010622061797,0.005044158708542579,-1.7231266702610966,0.5561057502745134,0.012493573819242848
2022-06-15,-0.0025973707374112496,0.05529099510879898,0.005451340270269278,-1.6010166699093793,0.5782338941029845,0.01268284591489484
2022-06-16,-0.0023557214586209115,0.03965198487451964,0.0028918553223552523,-1.4361298752792833,0.4206123947662414,0.012754183792294198
2022-06-17,-0.002519011465270461,0.030552934478937532,0.0017333321278585334,-1.5467824348525896,0.32544868854613945,0.0126447549663035
2022-06-21,-0.0024810809717877155,0.0110123907890528,0.00023982607567074599,-1.5454506821211325,0.12096652415816984,0.01251511776321606
2022-06-22,-0.0018139451410657994,0.020298119218085893,0.0007470578933128635,-1.0858993000726311,0.2135523373064908,0.012997523192618644
2022-06-23,-0.0019933298038511656,0.03985001753195221,0.003020563035502133,-1.2257820374860886,0.42989834056785814,0.01269025770657811
2022-06-24,-0.002133760958840154,0.023088177044525864,0.0010485852590342848,-1.3069050339603514,0.2530431635092172,0.012768980640088282
2022-06-27,-0.002035347361853723,0.027828193007608443,0.0015344796853593579,-1.25177273434435,0.306181504746224,0.012704635263873276
2022-06-28,-0.0021151080423860236,0.016356477271573494,0.0005400219316981092,-1.300492520189427,0.1815465132966015,0.012667810795981038
2022-06-29,-0.0019992627664763185,0.010918329655217461,0.0002327863013183995,-1.2133963761078619,0.11917747567080876,0.012809194019751013
2022-06-30,-0.0019869017006923814,0.009686387344495291,0.0001830088696441745,-1.2043515798066387,0.10566732914804211,0.012822235691736154
2022-07-01,-0.0018396179355704987,0.020612841466099957,0.0008188592916051896,-1.1121664804441465,0.22358746089961667,0.01289968929794511
2022-07-05,-0.0017734635594974482,0.02124000731085742,0.0008638359845482002,-1.0688486674976676,0.22965093812453807,0.012938253251507556
2022-07-06,-0.0019317807453088564,0.019728562471622003,0.0007282170227258522,-1.1525535963172835,0.2108402482022922,0.013060725592128727
2022-07-07,-0.0017572070382767305,0.002872440146189044,1.6171030030931455e-05,-1.0709269851429466,0.03140778221664451,0.012827858964600387
2022-07-08,-0.0018110375768289034,-0.00020508106239398166,8.180269517321648e-08,-1.1022175899828195,-0.002233822917351911,0.012857171885816365
2022-07-11,-0.0014327352416375378,-0.006889821026865431,8.968811365561713e-05,-0.8572320400375804,-0.07396935621206764,0.013056146943335794
2022-07-12,-0.0011731015389370224,-0.009432401368529748,0.0001690826007172408,-0.7027366365300852,-0.10156664247262098,0.013031569909475956
2022-07-13,-0.0007663417865059739,-0.022591017624121017,0.000965876886464323,-0.461308360190037,-0.24284862178183705,0.012984281128774582
2022-07-14,-0.0008733579515372054,-0.022532153816988615,0.000955782796787763,-0.5244394702516647,-0.24157509946560407,0.013017937150260171
2022-07-15,-0.0008032039878082172,-0.017362007645457686,0.0005732766535059275,-0.4818786026307327,-0.18705596696332694,0.013041010859229377
2022-07-18,-0.0006630792649965347,-0.024510978635415237,0.0011696061540475977,-0.40347280443685335,-0.2672630161523785,0.012862990986690987
2022-07-19,-0.0006673211798314776,-0.029691793555337465,0.001786145655789051,-0.4070843645694052,-0.3303783324011534,0.012861451179883323
2022-07-20,-0.0004999331271389443,-0.02283618915990252,0.001047710602919083,-0.3051875905475568,-0.2529374953497956,0.01284223443205195
2022-07-21,-0.0005271440200276289,-0.013427821923097813,0.0003686108960854195,-0.323698652403767,-0.14997851856542693,0.012777794207406885
2022-07-22,-0.00015744636036511286,-0.02466822670186409,0.0012077620782446896,-0.09561773150767809,-0.27159266266431675,0.012924852554219409
2022-07-25,-0.00021124909999941494,-0.03478326768731707,0.00230923505538283,-0.1282266047182836,-0.3757517502808168,0.01295198654070991
2022-07-26,-0.0003724315981787737,-0.03874935392482729,0.0029046503999357043,-0.22705119865906231,-0.42154457685890295,0.012883329383976022
2022-07-27,-0.0005848293248492197,-0.030960960820110586,0.0018623175993102148,-0.35858924436024175,-0.33736231284136053,0.012837577730806507
2022-07-28,-0.0002485650493777215,-0.02345081336255604,0.0010856574666536778,-0.15299980123073145,-0.2574821962530288,0.012789697269108157
2022-07-29,-0.0003210674722790806,-0.028118750885017064,0.0015268349251229552,-0.19761211255582617,-0.3054166868490453,0.012788659329134458
2022-08-01,0.00028763840346170393,-0.0601164878545762,0.006244593061785042,0.17398586330682345,-0.6191234251439961,0.013015219176390008
2022-08-02,0.0002153248716243368,-0.04655072827615621,0.0036939921394562036,0.12917576355737992,-0.47557227312666744,0.013123559773519663
2022-08-03,0.00036470619461289894,-0.034527597946435895,0.0020198739886452266,0.2166163355206143,-0.3513711575589483,0.01325489706962419
2022-08-04,0.0002510462610871195,-0.04538502781643214,0.0033218655447706524,0.1493596174463677,-0.4508981746887393,0.0132301074028765
2022-08-05,0.0003438619799467308,-0.1067301877401014,0.017354959975327877,0.20785277488162182,-1.0379546826779973,0.013023834842297168
2022-08-08,0.0008440416001950246,-0.114119529386872,0.0197816653298184,0.510594713958755,-1.109519480396006,0.013012757842523016
2022-08-09,0.0006858562721696477,-0.10328999729884034,0.015235778257216892,0.4144270379016942,-0.9714738356287124,0.013015959852194852
2022-08-10,0.0004760754467494496,-0.11046784160133843,0.017929837018547112,0.28810475314361944,-1.0553143171505621,0.012983310332007489
2022-08-11,-0.0001983140643385294,-0.08948805251051743,0.01136321016909625,-0.11850407979844961,-0.837330774750929,0.013132841460247317
2022-08-12,1.9643548550496654e-07,-0.07807451797956115,0.008697988609239982,0.00011648043541860588,-0.7315960316714193,0.01321392011384861
2022-08-15,0.00017286321865661196,-0.05875895697281319,0.004865472978690999,0.10350921582954195,-0.5461180774037236,0.013106960792825747
2022-08-16,0.00026134213940481925,-0.05910222909237986,0.004906604087984379,0.15630531274798407,-0.5484329048536719,0.0131157124995997
2022-08-17,0.00024307557371773032,-0.03822189034796217,0.0020167036384224346,0.14571428146724913,-0.3510947393393336,0.013111609070370431
2022-08-18,-0.00014436437488194148,0.024746414277827044,0.0007794489591109732,-0.08799426900761684,0.21813636880662501,0.012840243639062249
2022-08-19,-0.00046299555928503756,0.04393940558001769,0.0024305243162994206,-0.2793825572638106,0.3855168162789275,0.012981869846010444
2022-08-22,-0.0006858860039681253,0.04770753571545627,0.003009435269513583,-0.41754862972632284,0.4291033416169286,0.012895629356550541
2022-08-23,-0.0005143725950611218,0.07117617609745407,0.006697531963459902,-0.3176941147775964,0.641330002895412,0.012728755527826104
2022-08-24,-0.000967648233241723,0.08340550202901689,0.009500507421107085,-0.6093932302132907,0.7649114986596625,0.012474660984538711
2022-08-25,-0.000827540590447172,0.09435912755125905,0.01202068200152917,-0.5164908265590605,0.8615005221838165,0.012582703624909345
2022-08-26,-0.000551825950662483,0.07447790782265638,0.007901169536999486,-0.3436422674816254,0.6970005792020898,0.012641632609710282
2022-08-29,-0.0006846836094281237,0.07569084202140605,0.00779926929228314,-0.4252459762818998,0.6924558747956997,0.012673337625061183
2022-08-30,-0.0003071359572130694,0.06500852824443468,0.0060400464888666905,-0.19464924958141813,0.6088364073788404,0.012418226540349063
2022-08-31,-0.00043951611967723897,0.06943622552846383,0.006828073631633069,-0.27746045361602123,0.6475924813386822,0.012466979725075355
2022-09-01,-0.0007237300051035634,0.06486173953061944,0.00561744685903387,-0.44915941738606235,0.5870264310586792,0.012673389952590352
2022-09-02,-0.000609021090488302,0.059086608602296004,0.004591367490711207,-0.3771481527789742,0.5304387507329911,0.012704191026295407
2022-09-06,-0.0006959954682114685,0.06977533162438568,0.006237027700395581,-0.42566591775197526,0.6187459204206338,0.012859646812298894
2022-09-07,-0.000618922745684832,0.08259974560639584,0.008779942352311498,-0.3766040964914037,0.7350649400118173,0.01293035706609046
2022-09-08,-0.0006666534458818499,0.07162074709153243,0.006555059093612758,-0.4049150979481788,0.634426509775693,0.012960216273551659
2022-09-09,-0.000733693247907087,0.08421889958125384,0.008847683932110328,-0.4462266739023624,0.7379204011179352,0.0129404985136368
2022-09-12,-0.0008046844891249512,0.0701782935426708,0.005762320378183139,-0.48693763958743874,0.594591243286641,0.012976799862887484
2022-09-13,-0.00016552170916802716,-0.03651101532804135,0.0017785792220162966,-0.10485642683950178,-0.32967656929666533,0.012402111353094459
2022-09-14,9.64448228706966e-05,-0.03967463695437031,0.0021312128839741096,0.06154467991285885,-0.36094548596752923,0.012305468611893557
2022-09-15,-0.00021406483513284792,-0.059073210559699864,0.004895714560038789,-0.1396499174851464,-0.5478209839330956,0.012056741973878493
2022-09-16,-0.00047369327877836413,-0.03450411882938355,0.00152939159263199,-0.30802311417715933,-0.3056726796063394,0.012073173823914768
2022-09-19,-0.0004862880298501803,-0.033090269233382985,0.0014127995971546792,-0.3161388396433027,-0.29377321840439957,0.012069977449969554
2022-09-20,-0.00041856776625328457,0.01176606709699228,0.0001753835613134136,-0.27541376270488177,0.10344212822766202,0.011955707515900365
2022-09-21,-0.0005801122919919122,-0.009846256618158536,0.00013358031329580022,-0.39284813611964475,-0.09027451313707983,0.011623351989818561
2022-09-22,-0.0011188273419310982,0.0008354611609712875,9.031262604430879e-07,-0.7349799752727393,0.007422314440457872,0.011984692036889974
2022-09-23,-0.0008096816749958816,0.031697598340909135,0.0012327286942208637,-0.5355114912733226,0.27438888749474877,0.01188284414412812
2022-09-26,-0.0009633186200553485,0.044614302301676664,0.0023844609091611124,-0.6275082839762596,0.381837359761077,0.012059535836095887
2022-09-27,-0.0014577894841043741,0.06178158636698887,0.004137977915993352,-0.9217332800255796,0.5034535603858505,0.012438719707705851
2022-09-28,-0.0011776304365131815,0.12464686932848876,0.01596110234427406,-0.716065105026414,0.994695666220185,0.012945191632829357
2022-09-29,-0.00136925128940968,0.13468536918586738,0.01941617574269472,-0.8371710819896675,1.0990169795876001,0.012868963217827182
2022-09-30,-0.0016798461400766669,0.13654169262724777,0.020145501364375318,-1.0265394654320525,1.1198843154704903,0.012855809431996204
2022-10-03,-0.0015910677229559796,0.16593027881924446,0.031016475325868043,-0.9691365365089135,1.3973427399056153,0.012917248318252895
2022-10-04,-0.0014421692301651097,0.15493381285117552,0.02985282694788205,-0.8880962665377317,1.3700576372390516,0.012784763462939167
2022-10-05,-0.0014075118512136499,0.1677533011914441,0.03435132766979532,-0.8680591065008517,1.4730826254981078,0.012762268356159161
2022-10-06,-0.0012938827089783182,0.16934862273592305,0.03553556090467791,-0.8011567862904825,1.499178672539196,0.012707925834772659
2022-10-07,-0.0016599614731821581,0.19299102177201669,0.049786632210463644,-1.0494666533775012,1.7877662093517936,0.012437014629483966
2022-10-10,-0.001996139059635832,0.20498053445906478,0.05542118395859341,-1.2582887948555772,1.8918370061804313,0.012474551674218941
2022-10-11,-0.0021031549891412215,0.20664508100911527,0.05717034705549129,-1.3362788308479665,1.923241028769648,0.01237553015023379
2022-10-12,-0.0018945059495218423,0.2045007275947355,0.05592902738497296,-1.2020414884349429,1.9009961122744838,0.01239211705019198
2022-10-13,-0.0021788373519855114,0.17379803310465453,0.0414439008068932,-1.3729179329435137,1.6240016376207433,0.01248307034479433
2022-10-14,-0.0021045741718416114,0.1735159240581464,0.04272185012268881,-1.32805288143274,1.6499503301583287,0.012455778521069792
2022-10-17,-0.0020906792748008195,0.17567405439632633,0.043583127585390624,-1.3199591285371048,1.667249129335639,0.012448297864889995
2022-10-18,-0.002109892799575224,0.17595142008190212,0.044060737366406366,-1.3330371208968528,1.676778312745677,0.012443547673431046
2022-10-19,-0.002633103357477277,0.16829226395632524,0.0406600719368847,-1.671002695946586,1.6079136744643936,0.012374277622287287
2022-10-20,-0.003153612045442377,0.1871874923434867,0.05128784414324372,-2.033231984296171,1.8159542665698538,0.012180871996739086
2022-10-21,-0.003375085797965501,0.15532620212841008,0.036235265251585935,-2.143127901829932,1.5144157736649126,0.012386007646151267
2022-10-24,-0.00357811801556059,0.15422686404476083,0.035793354192104165,-2.272982118818126,1.5048078782027405,0.01239104928173089
2022-10-25,-0.0029809125115699293,0.19974154378584588,0.05271176579421588,-1.8159018538711185,1.8423732882932056,0.012917718313305505
